窓の熱貫流率と遮蔽係数（単板ガラス・ブラインド室内側）
106
53,50,3.5,0.102,0.399,2.9,0.231,0.135,2.9,0.259,0.125,2.9,0.282,0.119
54,50,3.5,0.111,0.358,2.9,0.226,0.123,2.9,0.249,0.115,2.9,0.267,0.111
55,50,3.5,0.086,0.450,2.9,0.226,0.150,2.9,0.265,0.136,2.9,0.294,0.129
56,50,3.5,0.098,0.390,2.9,0.222,0.133,2.9,0.250,0.122,2.9,0.273,0.117
57,50,3.5,0.109,0.338,2.9,0.216,0.118,2.9,0.238,0.110,2.9,0.255,0.105
58,50,3.5,0.115,0.301,2.9,0.211,0.106,2.9,0.229,0.101,2.9,0.241,0.097
59,50,3.5,0.074,0.525,2.9,0.240,0.169,2.9,0.286,0.154,2.9,0.322,0.146
60,50,3.5,0.090,0.463,2.9,0.237,0.153,2.9,0.274,0.139,2.9,0.304,0.133
61,50,3.5,0.101,0.411,2.9,0.233,0.138,2.9,0.263,0.128,2.9,0.287,0.122
62,50,3.5,0.110,0.369,2.9,0.229,0.127,2.9,0.254,0.118,2.9,0.273,0.113
63,50,3.5,0.091,0.406,2.9,0.218,0.137,2.9,0.250,0.126,2.9,0.275,0.119
64,50,3.5,0.104,0.343,2.9,0.211,0.119,2.9,0.235,0.110,2.9,0.254,0.105
65,50,3.5,0.113,0.293,2.9,0.205,0.104,2.9,0.221,0.098,2.9,0.235,0.094
66,50,3.5,0.119,0.257,2.9,0.199,0.094,2.9,0.211,0.089,2.9,0.221,0.087
67,50,3.5,0.087,0.405,2.9,0.214,0.135,2.9,0.247,0.123,2.9,0.272,0.118
68,50,3.5,0.099,0.346,2.9,0.208,0.119,2.9,0.233,0.110,2.9,0.251,0.105
69,50,3.5,0.109,0.304,2.9,0.203,0.106,2.9,0.222,0.101,2.9,0.238,0.096
70,50,3.5,0.114,0.273,2.9,0.200,0.098,2.9,0.215,0.093,2.9,0.227,0.089
71,50,3.5,0.074,0.482,2.9,0.226,0.159,2.9,0.269,0.144,2.9,0.302,0.136
72,50,3.5,0.088,0.424,2.9,0.224,0.142,2.9,0.257,0.130,2.9,0.283,0.123
73,50,3.5,0.098,0.381,2.9,0.222,0.129,2.9,0.248,0.120,2.9,0.270,0.114
74,50,3.5,0.109,0.339,2.9,0.217,0.118,2.9,0.239,0.110,2.9,0.257,0.105
75,60,3.4,0.091,0.394,2.8,0.215,0.133,2.8,0.246,0.122,2.8,0.270,0.117
76,60,3.4,0.098,0.376,2.8,0.218,0.127,2.8,0.246,0.118,2.8,0.266,0.113
77,60,3.4,0.105,0.358,2.8,0.219,0.122,2.8,0.243,0.114,2.8,0.263,0.110
78,60,3.4,0.110,0.343,2.8,0.221,0.119,2.8,0.243,0.111,2.8,0.261,0.106
79,60,3.4,0.087,0.296,2.8,0.181,0.104,2.8,0.201,0.096,2.8,0.217,0.091
80,60,3.4,0.093,0.283,2.8,0.183,0.101,2.8,0.201,0.094,2.8,0.216,0.089
81,60,3.4,0.098,0.273,2.8,0.185,0.098,2.8,0.202,0.091,2.8,0.215,0.088
82,60,3.4,0.103,0.263,2.8,0.187,0.095,2.8,0.202,0.089,2.8,0.215,0.086
83,60,3.4,0.088,0.339,2.8,0.193,0.117,2.8,0.219,0.107,2.8,0.240,0.102
